CATEGORIA,CODIGO,NOMBRE,Shape_Area,geometry
COMUNA,2,5.bosque - molinos,1439704.83542,"POLYGON ((-73.11457457088019 7.072842455967137, -73.11453311249808 7.072878860180489, -73.11438393083712 7.073009854637068, -73.11408387694559 7.073268630627163, -73.11400103252592 7.073340078231216, -73.1138139497928 7.073418271287603, -73.11371056793618 7.073478996137754, -73.1136660191149 7.073505163404758, -73.11360455421064 7.073535850266507, -73.11349198575336 7.073592050725721, -73.11333852355213 7.07362282965433, -73.1131785489509 7.073724375857799, -73.11306199101251 7.073795928612125, -73.1129145589907 7.073846180523486, -73.11278490608183 7.073972215147274, -73.11266150254413 7.074105853110529, -73.1126018768805 7.074199658066217, -73.11259622194832 7.074222943139332, -73.11258679806579 7.074239026386247, -73.11283444028692 7.074294269145802, -73.11316692606522 7.074349416921315, -73.1131669283472 7.074349417358937, -73.11323396091836 7.074363460864184, -73.11345760286171 7.074410314381245, -73.11387298432406 7.074510194943264, -73.11425682044701 7.074589058042832, -73.11430940086606 7.074599573445532, -73.11470376519156 7.074615403950427, -73.11484009874252 7.074408336925886, -73.11501394048234 7.074104554585833, -73.11528707232225 7.073887594197104, -73.11538878139758 7.073802457143782, -73.11545467418446 7.07374730034638, -73.11551035767471 7.073700689415165, -73.11570918817485 7.073534254407266, -73.11618715868437 7.073205725333636, -73.11664650514024 7.072895793343562, -73.11696927228869 7.072771844897433, -73.11732324280133 7.072597019881463, -73.11754653933949 7.072486734149341, -73.1179624204393 7.072275997584566, -73.11807862736372 7.072231083693223, -73.11820070117501 7.072171946451523, -73.1185501497332 7.07194578714342, -73.11868031338024 7.071814420106093, -73.11916332265695 7.073058416393348, -73.11915684281263 7.073059105085425, -73.11915229295573 7.073059588662373, -73.11901390677664 7.073117426019868, -73.11882400805511 7.073311983228427, -73.11872425091563 7.073414187453491, -73.11861672920517 7.073541811891361, -73.11859082431215 7.073572560061624, -73.11854294428601 7.073600216891556, -73.11849895059248 7.073658070780719, -73.11838817364988 7.07367568103721, -73.11830509173274 7.073685701975569, -73.11818934656662 7.073650512667541, -73.11814147050413 7.073655567333415, -73.11800045975653 7.073710782316082, -73.11785192635276 7.073826479218383, -73.11779653513126 7.073851603067273, -73.11769833882687 7.073864152645488, -73.11755480107414 7.073879225476906, -73.1174520645358 7.073918710959485, -73.11742383680438 7.073929559924078, -73.1173230011005 7.074024742448558, -73.11726244077764 7.074109444667323, -73.1171695796946 7.074145591675849, -73.11706867416244 7.074125502919405, -73.11701419431786 7.074115096167827, -73.11696260915649 7.074111109252035, -73.11687952455546 7.074133515716806, -73.11683454219357 7.074151951178145, -73.11680159209349 7.07419425650392, -73.11677380097238 7.074233760226583, -73.11667814581287 7.074207434112668, -73.1165672816701 7.074207414312651, -73.11645098065256 7.074244370596497, -73.11646418104824 7.074315615086629, -73.1165382011929 7.074371048810372, -73.11654399035169 7.074387504190673, -73.11660948018809 7.074574209683846, -73.11660412483435 7.074661272276543, -73.1165433772386 7.074779967764586, -73.11643503359805 7.074853812475392, -73.11625546901605 7.074906579033432, -73.11606793618638 7.074980409278536, -73.11591470242237 7.075062201617644, -73.11585658641761 7.075138767176466, -73.11583014621571 7.075215247984159, -73.11582486796638 7.075376174536123, -73.11582223106211 7.075444794065718, -73.11578550473455 7.075563225632351, -73.11578130036182 7.075576783489246, -73.11567820371909 7.075661206439142, -73.11550126983417 7.075676995965066, -73.11539030664507 7.075721818503922, -73.11524766232044 7.075795656745694, -73.11505840639532 7.076047813333679, -73.11501393000373 7.076107071744571, -73.11496369245674 7.076157149172865, -73.11494250153767 7.076231009086952, -73.11493984131467 7.076426291220312, -73.11488434536068 7.076526544314768, -73.11478658741025 7.07661358991626, -73.11467435753076 7.076653168377145, -73.11460565473179 7.076719153953853, -73.11456607535111 7.076882696432393, -73.11453952554905 7.077062152404329, -73.11450259136602 7.077112232145678, -73.11441805170737 7.077170258704371, -73.11435994929965 7.077170248058349, -73.11428067978183 7.077114903491852, -73.11405624855853 7.077040998563309, -73.11395325771129 7.077038267195287, -73.11379739740528 7.077122680113552, -73.11373664922347 7.077238844169112, -73.1137246926959 7.077294262446701, -73.11371406592954 7.077500030480604, -73.1136849736519 7.077721616515364, -73.11371934009904 7.077853619554967, -73.11372194844478 7.077940683526277, -73.11372067269599 7.07798823827788, -73.11367422347875 7.078015452421298, -73.11359911500112 7.078059457729199, -73.11347503250784 7.078080590382483, -73.11340099203453 7.078133284674531, -73.1133613369536 7.078215097198395, -73.11325036775901 7.078286228176541, -73.11317117075207 7.078325902959478, -73.11302591131887 7.078344319313957, -73.11294399934467 7.078383902985379, -73.11283041052504 7.078428724277441, -73.11272740178588 7.078521012297631, -73.11272574446799 7.078525102374367, -73.11266003684091 7.078687261449812, -73.1125887120764 7.078734802862259, -73.11255965003903 7.078792839753969, -73.11255175736436 7.078893101222429, -73.11259129187275 7.078974837953857, -73.11266657869292 7.079032985006854, -73.11274313558006 7.07907784199862, -73.11279860310333 7.079133272645693, -73.11280655084197 7.07922033773014, -73.11276951632853 7.079323215960176, -73.1126876844621 7.079415598250211, -73.11260042981991 7.079471002349946, -73.11250006269859 7.079470983478656, -73.11237598752002 7.079449804534317, -73.11223861097946 7.079418135915725, -73.1121144428859 7.079410246730335, -73.11201669525924 7.079436537197474, -73.11198872578835 7.079459224471633, -73.11196790701297 7.07947612705527, -73.11187539082955 7.079594906492151, -73.11184895034027 7.079668765426755, -73.11183572438003 7.079734761201523, -73.11186474831669 7.079879872353703, -73.11190961865651 7.079980144075066, -73.11190696163715 7.080151648801644, -73.11193209235388 7.080304715110057, -73.11196112649422 7.080397028039608, -73.11190817466375 7.080436707270061, -73.11174181631354 7.080513161663423, -73.1116864211731 7.080552659547169, -73.11160179196978 7.080600198349649, -73.11155163612808 7.080692496265296, -73.11154235237727 7.080969687347399, -73.11153401138034 7.081002106385027, -73.11151590597356 7.081072476837241, -73.11151249646166 7.081121238064177, -73.11151055165998 7.081149051693087, -73.11145251576035 7.081272990923089, -73.11133367212109 7.081344210403691, -73.11125963804601 7.08135748640688, -73.11106414704457 7.081383757986849, -73.11085416068362 7.081486693500094, -73.11075639867151 7.081584316145721, -73.11063488981965 7.08186654836675, -73.11053972916686 7.082085590199193, -73.11046176617874 7.082294057580103, -73.11029798359327 7.082618592946541, -73.11022001091941 7.082874524518827, -73.11021736391886 7.082990699092178, -73.11019092021681 7.083077667031355, -73.11016182976034 7.083280899975575, -73.11014462324974 7.083336317154908, -73.11014411586918 7.083342680837755, -73.11013409923473 7.083468311709352, -73.11009434979908 7.083565854931044, -73.11008121580315 7.083621363017595, -73.11005222243071 7.083720002047323, -73.11002307481004 7.083819165802963, -73.10999138025366 7.083914179196817, -73.1099344904656 7.084191180087594, -73.10992385917896 7.08441023822478, -73.10985386359216 7.084597641691799, -73.10983487729413 7.084645491964025, -73.10980360969097 7.084724294206971, -73.10976928166053 7.084864059120092, -73.10972700107119 7.084943248890756, -73.10965566061128 7.085067185501003, -73.10957508268289 7.085220321947341, -73.10955402789297 7.085278737126945, -73.10952754263985 7.085352218759185, -73.10950105651501 7.085388387450253, -73.10947729969838 7.085420829070259, -73.10933987299133 7.085637150125816, -73.10925930582772 7.085734775679164, -73.10912986354516 7.085845591494637, -73.10909555312998 7.085895761415981, -73.1089767019844 7.085996001557771, -73.10881809351041 7.086230761644888, -73.10869554638096 7.086440340458929, -73.10859746161401 7.086608083834355, -73.10852348474602 7.086787530147794, -73.10850837415595 7.086809510500959, -73.10842547817259 7.086930093633638, -73.10840199350972 7.086964255156482, -73.10827629363375 7.08706350852612, -73.10823154821178 7.087098839758793, -73.10820099265136 7.08712606436468, -73.10808897968577 7.087225866417272, -73.10804619015249 7.087263991348767, -73.10803890590878 7.087270481507798, -73.10801056593679 7.087271747905223, -73.10782459148776 7.087280055657331, -73.10770350991731 7.08728743369492, -73.10757007275949 7.087297274918873, -73.10748358425349 7.087312060987149, -73.10741191861155 7.087341651949999, -73.10731306388203 7.087410711800116, -73.10722903844159 7.087462504346206, -73.10709559732109 7.087494551131488, -73.1069367903243 7.087523456488767, -73.10690437232302 7.087529357693811, -73.1067476214741 7.087534109603271, -73.1063385041538 7.087546513666993, -73.10631763379132 7.087546367896194, -73.10608780369391 7.087544758395856, -73.10603961995024 7.087544421721099, -73.10597888050646 7.087543996414667, -73.10579355111324 7.087556294494676, -73.10562868470046 7.087556260811642, -73.10556258282944 7.08755624735903, -73.10554892006168 7.087556245008107, -73.10532289563909 7.087561614634245, -73.10531549276628 7.087557916734174, -73.1052397609584 7.087529029513469, -73.10514337184118 7.08750976213285, -73.10502357065157 7.0875056130012, -73.10479360632166 7.087504191540772, -73.10461493323602 7.087509367889624, -73.10452680351246 7.087506600392081, -73.10448687080621 7.087496967653804, -73.10443454931526 7.087468085014528, -73.1043960005523 7.087428205656805, -73.10435195072978 7.087352579167788, -73.10431892095922 7.087261831103842, -73.10429368927457 7.087185704260568, -73.10427029143182 7.087129330502258, -73.10425514766686 7.087110079354143, -73.10424413549124 7.087090828719345, -73.10424414176782 7.087061956174094, -73.10426074374354 7.086958190763586, -73.10425524930001 7.086890820805555, -73.10424286850406 7.086828949655279, -73.10417405650325 7.086635079618183, -73.10414653706601 7.086534708957031, -73.10407493462087 7.08625338723871, -73.10401165286915 7.085955028829092, -73.10390830022033 7.085534444786493, -73.10387390060481 7.085405199813865, -73.1038491288962 7.085335076272749, -73.10385156649636 7.085249975367303, -73.10373955778982 7.084959797404583, -73.10368322272755 7.084873120519703, -73.10360411946351 7.084795833883331, -73.10352628296813 7.084742420038952, -73.10342971716756 7.084655452726247, -73.10340406784074 7.084572736785786, -73.10350051933507 7.084529177490711, -73.1036146457042 7.084497205117871, -73.10379199288926 7.084414248876829, -73.10394565017538 7.084348593620978, -73.10411260121251 7.084277148226493, -73.10431922206595 7.084188194634317, -73.10449705764746 7.084137235356291, -73.10483303412403 7.083873706544323, -73.105392027693 7.082980988321449, -73.10541545403991 7.082929984318954, -73.10544302690055 7.082910726660816, -73.10547151517429 7.082873555181293, -73.10548685909187 7.082830914425244, -73.10550548859943 7.082795927449455, -73.10551864079686 7.082758753751005, -73.10552631659584 7.082719390620022, -73.10552523066298 7.082677840232493, -73.10551976205798 7.082635194856869, -73.10551100513847 7.082603483177113, -73.10549676931622 7.082579424140588, -73.10546668314748 7.082553308593859, -73.10542601668615 7.082529482728686, -73.10538697589811 7.082511611073393, -73.10535715369925 7.082496449297059, -73.10533709108512 7.082484535570242, -73.10531540325087 7.082467750747915, -73.10530185091937 7.082446637803786, -73.10528667133462 7.082421192606431, -73.10527529235743 7.082377885730085, -73.105267709833 7.082335120210801, -73.10525961375662 7.082299454453604, -73.10525006580518 7.082265169845294, -73.10524490189434 7.082243855640696, -73.10524154952161 7.082222717906629, -73.10523819350891 7.082214984416003, -73.10523587106108 7.082207251277461, -73.10523303254695 7.082198744051126, -73.10523148497904 7.082189207035944, -73.10523071214972 7.082180958180725, -73.10523045572276 7.082171162578171, -73.10523141578057 7.082159158983105, -73.10523791218614 7.082126767653709, -73.10524245957919 7.082106686151488, -73.1052470074218 7.082082068758708, -73.10524960895509 7.082055507993716, -73.10525227320963 7.08202492771183, -73.10525481529966 7.081986993189476, -73.10526242377891 7.081947795373287, -73.10528542006664 7.081879989499543, -73.10534945708035 7.081772649732303, -73.10544166724526 7.081634643739092, -73.10553131060028 7.081524752717377, -73.10557998193238 7.081427634246458, -73.10559793229453 7.081299837704461, -73.10558515466921 7.081177146633959, -73.10555695866229 7.081076076653794, -73.10552369077192 7.080981497491953, -73.10549423068639 7.080938233309241, -73.10548017329045 7.080917588548845, -73.10539568936407 7.080838335435066, -73.10529583984039 7.08076674684157, -73.10517806766086 7.08069259832286, -73.10511406222727 7.080641464928471, -73.10505517936367 7.080590332289031, -73.10501165806865 7.080546871434961, -73.10494766540309 7.080436949568505, -73.10488566198225 7.08032792601436, -73.104808874532 7.080179661448343, -73.10476243614211 7.080042117002175, -73.10473023258173 7.07996924125185, -73.10467834330194 7.079890805690207, -73.10465276067865 7.079775779972111, -73.10463486475092 7.07963519502279, -73.10463233056788 7.079509950485173, -73.10464567180195 7.079388132241126, -73.10468733568685 7.079248911335459, -73.10478522415779 7.079030734984777, -73.10488772520132 7.07887148329785, -73.10493099486423 7.078804255924537, -73.10506010549015 7.07861102297416, -73.10515261475639 7.078507498308664, -73.10534625929965 7.078316355656324, -73.10544829446874 7.078177146819096, -73.10552534408529 7.07805871272453, -73.10556699803203 7.07796728624562, -73.10560658717731 7.077796893664097, -73.10563160115693 7.077632732469293, -73.10563371105347 7.0774976591223, -73.10564026896876 7.077423692645019, -73.10564863439309 7.077234591310248, -73.10565700180501 7.077037177639013, -73.10567159582871 7.076906833503651, -73.10569438300814 7.076820251575595, -73.10572584496623 7.076729343531392, -73.10574875567016 7.07665508751467, -73.10578780951829 7.076556604447589, -73.10581384617022 7.07648409354308, -73.10586710330769 7.076338604062237, -73.10589856564474 7.07624444845215, -73.10590183061939 7.076182756445736, -73.10590076228742 7.076108076067371, -73.10590077955584 7.076021489990713, -73.1059030372446 7.075917807447759, -73.10590742504694 7.075666708737863, -73.10589951535032 7.075517678585981, -73.10589208576484 7.075416043512484, -73.10588713070419 7.075361507516764, -73.10588962259997 7.075319366968432, -73.10590453239476 7.075267314413712, -73.10594428933727 7.075145857663701, -73.10598404584393 7.075029359016749, -73.10601912837596 7.074886190367873, -73.10604400151725 7.074687886180976, -73.10606887462784 7.074489581084134, -73.1060862799167 7.074378036388429, -73.10610368519555 7.074266490786413, -73.10613102754239 7.074135116287749, -73.10618802232025 7.073935347523368, -73.1062527797648 7.073711634344557, -73.1062780041204 7.073624491454023, -73.10635262755909 7.073346471153626, -73.10636580507484 7.07325452493625, -73.10637898564161 7.073147254144065, -73.10639315189111 7.073083245021557, -73.10640773896397 7.073000614924621, -73.10640179528222 7.072952697623833, -73.10640681911067 7.072918475970829, -73.10640861305819 7.072913193409254, -73.10642354834583 7.07286921723792, -73.10643979577171 7.072837876860715, -73.10645120622293 7.072815867611136, -73.10647149305761 7.072751477957725, -73.10648809436807 7.072681568290542, -73.10650469366406 7.072628216397458, -73.10652497779094 7.072578544659521, -73.10656553839334 7.072512319435836, -73.10662269086323 7.072431378317257, -73.10669722928239 7.072343770390369, -73.10671814710834 7.072324330522442, -73.10677862090803 7.072268128999521, -73.10678018602773 7.072266673939742, -73.10688525933143 7.07216902442529, -73.1069603396186 7.072091892534836, -73.10704932796197 7.072007152628026, -73.10714149721055 7.071929898084443, -73.10721220412631 7.071864564645972, -73.1072579245256 7.071835875879637, -73.10730172102518 7.071808393697831, -73.10742352877132 7.071738612671344, -73.10746822668787 7.071695503983653, -73.10755302369748 7.071623768017063, -73.10761938644863 7.071564906083917, -73.10768021837077 7.071515242746041, -73.10769496751242 7.071493168074851, -73.10771893255368 7.071471094506665, -73.10777054347959 7.071449026953477, -73.10786086103207 7.071415928506665, -73.10795486432092 7.071386509283741, -73.10804149372623 7.0713699681432, -73.1081570897223 7.071360680324359, -73.10830987409038 7.071351026836033, -73.10851277695777 7.071346225007337, -73.10866111780996 7.071338661492546, -73.10871366257183 7.071337057488466, -73.10875650789617 7.071328189613471, -73.10879369680453 7.07130802311669, -73.10882361239381 7.071278979448639, -73.10885999777493 7.071237025039469, -73.1089101253487 7.071191039764174, -73.10896752804258 7.071148282799026, -73.10902596171753 7.071106750319651, -73.10902654813823 7.071106333841904, -73.10907990701897 7.071074066025596, -73.10913706769122 7.071052768387227, -73.10921386728968 7.071029381487079, -73.10924960266213 7.071020958069555, -73.10928835239764 7.07102831575236, -73.10931948476211 7.071037293128955, -73.10936199059222 7.07105584240141, -73.10941168007933 7.071076785300903, -73.10944460916053 7.071082175295028, -73.10946915656659 7.071081581675907, -73.10951202678862 7.071074651276865, -73.10955477677976 7.071064611403728, -73.10961297976583 7.071029094283576, -73.10963777005615 7.071010079097459, -73.10969345527077 7.070991069325467, -73.10972830539744 7.070964878348692, -73.10974423484784 7.07094789526109, -73.10975037513219 7.070938488136208, -73.10977758667696 7.0709193215605, -73.10980022641705 7.070894311290629, -73.10981074072234 7.070864456044405, -73.10981074534304 7.070842668908249, -73.10980671003628 7.070810390271896, -73.10979782365287 7.070777304137791, -73.10979624074689 7.070773396920226, -73.10980080380369 7.070684736204752, -73.10979960740758 7.070677320050587, -73.10979745413155 7.070666553100527, -73.10977495203419 7.070616307684944, -73.10973736601518 7.070543809820327, -73.10973090205432 7.070530889376614, -73.10971654058571 7.070490692829114, -73.10970983815773 7.070470595096788, -73.10970384044705 7.070447162677316, -73.10970529382776 7.070445902660293, -73.10980255996378 7.070399720441051, -73.10987279713309 7.0703706555583, -73.10992044528655 7.070350938318296, -73.11023780985272 7.070309735374735, -73.11072276699385 7.070280840413131, -73.11088542116674 7.070276468403058, -73.11113585066076 7.070269736053, -73.11124954152397 7.070293893597217, -73.11175212263456 7.070426502098361, -73.11202694426522 7.070528000709328, -73.11233834003686 7.070643007255851, -73.11274165984842 7.070836887485191, -73.11272334259593 7.070907726095862, -73.11266735638922 7.071155546046657, -73.11259242482416 7.071487230550404, -73.11253117436972 7.071758357370296, -73.11252514616388 7.071781804641734, -73.11258451935814 7.071787668710618, -73.11268222489386 7.071784044007908, -73.1128872425671 7.071763417379554, -73.11301561054348 7.07175411502208, -73.11308079021829 7.071731285659686, -73.11311920988699 7.071679695496844, -73.11322665695782 7.071597628836215, -73.11336085118828 7.071550063976447, -73.11351802115206 7.071508287698576, -73.11372501722568 7.071457046287618, -73.11375399555953 7.071544271193162, -73.11376961129902 7.071598236193044, -73.11376706395558 7.071608124565624, -73.11377660498471 7.071648191722858, -73.11376672763419 7.071650738951935, -73.11382840228042 7.071963984106683, -73.11388564829988 7.071904994732012, -73.11395837128303 7.071826333254404, -73.11400699197577 7.07181379983216, -73.11404608951392 7.071868280819909, -73.11406612076404 7.071897003238106, -73.11411153329885 7.071962120541271, -73.11413590846831 7.071997071294053, -73.11413865161167 7.072001004408365, -73.11414117728806 7.072004626060155, -73.11414558006997 7.072012143774787, -73.11412272226644 7.072026718624168, -73.11404044838638 7.072080534496603, -73.11405257651914 7.072091542674325, -73.11421327724096 7.072255869208467, -73.11423711073238 7.072277954298887, -73.11426941624779 7.072307890996121, -73.11431673650449 7.072358666765247, -73.11431821565799 7.072360253819469, -73.11431873690735 7.072360714183787, -73.11441247311429 7.07245668911669, -73.11441768419992 7.072461973548493, -73.11450639673376 7.072551932282523, -73.11458269686398 7.072629304209584, -73.11458129518104 7.072633570505804, -73.11456748769484 7.072663864809397, -73.1144787756966 7.072744587228515, -73.11457457088019 7.072842455967137))"
